rideable_type,start_station_id,number_rides,month,avg_ridetime,member_casual
electric_bike,TA1309000004,189,8,22.814814814814802,casual
classic_bike,13389,188,1,11.531914893617017,member
classic_bike,TA1305000030,188,1,16.952127659574465,member
classic_bike,13288,188,4,14.914893617021278,member
classic_bike,TA1306000026,188,4,25.829787234042552,casual
electric_bike,TA1307000126,188,4,11.792553191489358,member
classic_bike,KA1503000043,188,3,22.345744680851055,casual
docked_bike,KA1503000015,188,5,63.537234042553237,casual
docked_bike,TA1305000010,188,5,59.957446808510625,casual
docked_bike,TA1307000041,188,5,51.696808510638306,casual
classic_bike,15650,188,9,15.005319148936165,member
electric_bike,13128,188,9,11.196808510638302,member
electric_bike,13136,188,6,13.478723404255319,member
electric_bike,13247,188,11,9.9361702127659548,member
classic_bike,TA1309000014,188,5,21.978723404255309,casual
classic_bike,13160,188,6,22.553191489361716,casual
classic_bike,13163,188,6,13.154255319148934,member
electric_bike,636,188,8,9.3882978723404218,member
electric_bike,13108,188,8,20.239361702127656,casual
classic_bike,15655,188,8,16.664893617021278,member
electric_bike,TA1308000009,188,6,16.382978723404257,member
classic_bike,TA1309000015,188,8,11.606382978723401,member
classic_bike,13427,187,1,8.9839572192513426,member
classic_bike,13247,187,5,21.716577540106947,casual
classic_bike,13257,187,5,13.0427807486631,member
electric_bike,13277,187,5,21.7379679144385,casual
electric_bike,13045,187,4,19.711229946524064,casual
classic_bike,13075,187,4,14.524064171123,member
electric_bike,13235,187,4,12.27807486631016,member
classic_bike,TA1308000021,187,11,10.657754010695189,member
electric_bike,13008,187,3,38.780748663101605,casual
electric_bike,TA1306000003,187,3,10.283422459893053,member
classic_bike,TA1307000131,187,3,44.262032085561486,casual
electric_bike,TA1306000010,187,5,21.898395721925141,casual
docked_bike,13008,187,12,37.256684491978589,casual
classic_bike,13139,187,12,7.2941176470588225,member
electric_bike,13157,187,12,6.6096256684492021,member
classic_bike,13276,187,12,12.780748663101615,member
classic_bike,18067,187,12,10.935828877005347,member
electric_bike,TA1307000064,187,12,8.5561497326203213,member
electric_bike,TA1307000120,187,12,10.983957219251343,casual
electric_bike,TA1307000134,187,12,12.026737967914436,casual
classic_bike,13135,187,9,16.427807486631011,casual
classic_bike,13256,187,9,25.6096256684492,casual
classic_bike,13345,187,9,9.3208556149732633,member
electric_bike,TA1307000166,187,12,9.2192513368983988,member
docked_bike,13128,187,6,48.786096256684466,casual
electric_bike,TA1307000107,187,5,10.780748663101603,member
electric_bike,TA1307000136,187,5,11.465240641711233,member
classic_bike,605,187,10,11.887700534759366,member
electric_bike,LP-,187,10,25.481283422459882,casual
classic_bike,E008,187,10,24.577540106951872,casual
electric_bike,13164,187,10,16.668449197860973,casual
electric_bike,KA1503000044,187,6,16.561497326203213,member
docked_bike,639,187,8,59.502673796791441,casual
docked_bike,13034,187,8,55.320855614973283,casual
classic_bike,TA1308000047,187,7,13.598930481283418,member
electric_bike,TA1307000048,187,7,36.930481283422459,casual
electric_bike,13389,187,10,14.743315508021388,casual
classic_bike,TA1305000039,187,10,21.513368983957228,casual
docked_bike,TA1307000039,187,8,28.465240641711222,casual
electric_bike,TA1309000036,187,8,13.074866310160422,member
classic_bike,13150,186,5,29.150537634408614,casual
classic_bike,13085,186,3,27.365591397849464,member
electric_bike,13263,186,3,11.204301075268818,member
classic_bike,18067,186,3,14.720430107526889,member
electric_bike,13323,186,5,17.833333333333336,casual
electric_bike,13338,186,5,26.720430107526873,casual
classic_bike,18062,186,5,23.602150537634408,casual
classic_bike,15546,186,9,32.731182795698928,casual
electric_bike,TA1309000033,186,12,7.29569892473118,member
electric_bike,TA1307000064,186,5,14.215053763440856,casual
electric_bike,13247,186,6,11.758064516129037,member
classic_bike,13292,186,6,17.198924731182807,member
classic_bike,17660,186,6,23.220430107526862,casual
electric_bike,13109,186,8,14.634408602150542,member
docked_bike,13124,186,8,55.95698924731181,casual
classic_bike,TA1307000158,186,7,20.107526881720428,casual
classic_bike,520,186,7,13.768817204301074,member
electric_bike,KA1503000015,186,7,28.107526881720435,casual
docked_bike,13276,186,7,55.532258064516121,casual
electric_bike,TA1307000070,186,7,15.102150537634415,casual
classic_bike,18067,186,10,28.779569892473116,casual
classic_bike,13253,186,8,24.021505376344077,casual
electric_bike,TA1307000062,186,10,12.849462365591405,casual
classic_bike,TA1307000159,186,10,13.54838709677419,member
electric_bike,13063,185,5,21.497297297297308,casual
electric_bike,13325,185,4,13.194594594594591,member
classic_bike,TA1307000164,185,4,26.367567567567566,casual
classic_bike,TA1308000036,185,4,10.594594594594602,member
electric_bike,13300,185,3,33.751351351351367,casual
classic_bike,15575,185,3,17.227027027027027,member
classic_bike,TA1309000002,185,3,40.06486486486488,casual
electric_bike,13427,185,5,11.745945945945948,member
classic_bike,15571,185,5,49.745945945945934,casual
classic_bike,SL-012,185,5,33.36216216216215,casual
classic_bike,KA1504000175,185,5,16.189189189189218,member
classic_bike,623,185,12,11.162162162162163,member
electric_bike,13132,185,12,8.2810810810810835,member
classic_bike,SL-007,185,12,9.6378378378378375,member
classic_bike,TA1307000070,185,12,10.902702702702705,member
electric_bike,13409,185,9,14.508108108108107,casual
classic_bike,RP-009,185,9,37.972972972973011,casual
electric_bike,13102,185,9,16.383783783783777,member
electric_bike,TA1309000023,185,12,8.2216216216216171,member
electric_bike,13074,185,6,12.518918918918921,member
classic_bike,13143,185,6,23.745945945945948,casual
electric_bike,13157,185,6,9.2324324324324341,member
classic_bike,13028,185,10,15.92432432432433,casual
classic_bike,13037,185,10,9.9297297297297309,member
docked_bike,13338,185,6,55.724324324324357,casual
classic_bike,15546,185,6,17.816216216216223,member
electric_bike,637,185,8,14.572972972972975,casual
electric_bike,13074,185,7,12.535135135135141,member
classic_bike,13138,185,7,21.059459459459475,casual
classic_bike,13081,185,7,13.335135135135134,member
electric_bike,TA1306000008,185,7,13.416216216216219,casual
electric_bike,13017,185,7,12.259459459459459,casual
electric_bike,KA1504000151,185,7,15.437837837837844,casual
electric_bike,638,185,7,19.729729729729726,casual
classic_bike,13398,185,10,25.713513513513508,casual
classic_bike,KA1504000140,185,6,15.513513513513519,member
classic_bike,13163,185,8,22.454054054054062,casual
classic_bike,TA1308000006,185,6,19.567567567567572,casual
electric_bike,TA1309000030,185,10,14.064864864864861,casual
classic_bike,13285,184,1,12.652173913043486,member
classic_bike,TA1307000001,184,1,15.6358695652174,member
classic_bike,13021,184,4,21.532608695652176,casual
electric_bike,SL-005,184,4,14.815217391304346,member
docked_bike,TA1306000029,184,4,57.891304347826086,casual
classic_bike,13061,184,3,24.152173913043491,casual
classic_bike,13071,184,3,19.282608695652165,casual
classic_bike,TA1306000003,184,3,14.336956521739133,casual
classic_bike,13353,184,5,20.179347826086957,casual
classic_bike,15541,184,9,22.021739130434792,member
classic_bike,18058,184,9,19.45652173913043,casual
classic_bike,13242,184,9,20.048913043478276,casual
classic_bike,TA1305000001,184,9,13.228260869565215,member
electric_bike,TA1307000163,184,9,14.559782608695652,casual
electric_bike,TA1307000062,184,9,15.891304347826097,casual
electric_bike,TA1309000010,184,12,9.1739130434782634,member
electric_bike,13006,184,6,10.222826086956525,member
electric_bike,13011,184,11,12.831521739130432,casual
electric_bike,TA1307000126,184,11,15.641304347826091,casual
classic_bike,13073,184,10,10.679347826086959,member
electric_bike,13289,184,6,12.141304347826091,member
classic_bike,18058,184,6,21.690217391304344,casual
electric_bike,SL-007,184,6,32.288043478260867,casual
electric_bike,SL-012,184,6,32.2445652173913,casual
electric_bike,20252.0,184,6,18.521739130434781,casual
classic_bike,KA1504000140,184,7,14.032608695652172,member
electric_bike,TA1307000163,184,7,15.070652173913043,casual
electric_bike,13157,184,7,16.2608695652174,casual
electric_bike,SL-010,184,10,11.842391304347824,member
electric_bike,TA1307000006,184,6,10.673913043478265,member
classic_bike,15622,184,8,18.951086956521745,member
classic_bike,TA1308000031,184,6,16.217391304347828,member
electric_bike,TA1309000027,184,6,15.72826086956522,casual
electric_bike,TA1307000070,184,10,12.163043478260869,member
classic_bike,KA1503000074,184,8,18.467391304347831,member
classic_bike,KA1504000104,184,8,18.70652173913043,casual
classic_bike,TA1305000009,184,8,31.380434782608692,casual
electric_bike,TA1307000163,184,8,13.407608695652177,member
electric_bike,13132,183,5,12.644808743169397,member
classic_bike,13194,183,5,19.234972677595625,casual
electric_bike,632,183,4,12.038251366120218,member
docked_bike,13029,183,4,40.251366120218577,casual
classic_bike,13056,183,4,10.863387978142077,member
electric_bike,13071,183,4,13.540983606557383,casual
electric_bike,13071,183,4,11.584699453551913,member
electric_bike,TA1307000127,183,4,16.573770491803277,casual
classic_bike,SL-010,183,3,12.978142076502737,member
classic_bike,624,183,12,8.245901639344261,member
classic_bike,SL-013,183,9,16.491803278688515,member
docked_bike,TA1305000002,183,9,54.803278688524593,casual
electric_bike,13133,183,6,13.344262295081961,member
classic_bike,TA1308000045,183,5,12.491803278688529,member
electric_bike,13006,183,10,19.759562841530048,casual
classic_bike,13124,183,10,16.644808743169403,member
electric_bike,WL-011,183,6,16.163934426229513,casual
classic_bike,KA1504000076,183,6,24.158469945355197,casual
classic_bike,TA1309000001,183,6,23.295081967213118,casual
classic_bike,KA1504000080,183,8,13.103825136612031,member
docked_bike,TA1307000142,183,8,27.016393442622949,casual
classic_bike,TA1307000156,183,8,23.398907103825135,casual
electric_bike,TA1308000021,183,8,17.939890710382514,casual
electric_bike,TA1309000014,183,8,13.262295081967217,member
classic_bike,E002,182,5,16.824175824175818,member
classic_bike,13011,182,5,25.016483516483525,casual
electric_bike,13158,182,5,11.280219780219781,member
electric_bike,13021,182,4,10.384615384615381,member
electric_bike,13059,182,4,10.412087912087914,member
classic_bike,13134,182,4,15.25824175824175,member
classic_bike,SL-007,182,4,38.25274725274727,casual
classic_bike,KA1503000034,182,11,9.4725274725274762,member
electric_bike,TA1305000029,182,4,16.609890109890095,member
classic_bike,TA1307000164,182,3,9.7087912087912116,member
classic_bike,13354,182,5,12.758241758241763,member
electric_bike,13194,182,12,8.35714285714286,member
classic_bike,13194,182,12,12.082417582417582,member
electric_bike,TA1307000001,182,12,8.8846153846153921,member
classic_bike,TA1309000064,182,9,16.884615384615383,casual
classic_bike,KA1503000052,182,9,18.978021978021982,casual
classic_bike,TA1307000149,182,9,17.994505494505482,casual
electric_bike,KA1504000116,182,9,10.532967032967033,member
classic_bike,657,182,6,17.494505494505496,casual
docked_bike,13075,182,6,48.884615384615408,casual
electric_bike,WL-008,182,11,9.3296703296703267,member
electric_bike,KA1503000015,182,11,8.3736263736263687,member
electric_bike,TA1306000015,182,11,16.098901098901102,casual
classic_bike,660,182,10,16.126373626373621,member
electric_bike,13139,182,10,8.74175824175824,member
docked_bike,13276,182,6,39.23626373626373,casual
docked_bike,15545,182,6,47.434065934065963,casual
classic_bike,15550,182,6,24.670329670329668,casual
docked_bike,13036,182,8,51.28571428571427,casual
classic_bike,18017,182,7,37.994505494505482,casual
electric_bike,TA1305000010,182,7,37.796703296703285,casual
classic_bike,KA1504000146,182,10,23.483516483516492,casual
electric_bike,TA1305000004,182,10,25.983516483516482,casual
electric_bike,TA1309000008,182,6,12.03846153846154,member
classic_bike,TA1309000012,182,10,12.807692307692308,member
classic_bike,KA1504000117,182,8,13.280219780219781,member
electric_bike,TA1307000048,182,8,38.236263736263737,casual
classic_bike,658,181,5,15.292817679558011,member
electric_bike,13243,181,5,20.093922651933696,casual
classic_bike,654,181,4,14.834254143646408,member
docked_bike,TA1307000117,181,4,48.502762430939228,casual
electric_bike,TA1309000058,181,4,19.436464088397791,casual
classic_bike,KA1504000151,181,3,14.823204419889505,member
classic_bike,TA1309000033,181,3,14.801104972375693,casual
electric_bike,TA1305000032,181,5,16.414364640883974,casual
electric_bike,632,181,12,9.5303867403314868,member
electric_bike,TA1307000006,181,12,7.8342541436464135,member
electric_bike,TA1308000031,181,9,15.187845303867395,casual
docked_bike,13430,181,9,43.292817679558013,casual
electric_bike,13074,181,11,9.1933701657458577,member
electric_bike,13102,181,11,11.292817679558009,member
electric_bike,13221,181,11,12.530386740331487,casual
electric_bike,13229,181,11,8.4861878453038688,member
electric_bike,TA1305000005,181,11,10.182320441988955,member
electric_bike,TA1307000113,181,11,8.8729281767955825,member
electric_bike,TA1307000113,181,5,13.176795580110497,casual
electric_bike,TA1308000029,181,5,9.6795580110497248,member
classic_bike,13266,181,6,16.044198895027613,member
electric_bike,WL-011,181,6,12.607734806629837,member
electric_bike,13063,181,7,12.27624309392265,member
electric_bike,KA1504000079,181,7,10.02209944751381,member
electric_bike,13427,181,7,12.281767955801108,member
docked_bike,KA1503000074,181,7,51.000000000000014,casual
classic_bike,13144,180,4,16.666666666666657,member
classic_bike,13271,180,4,16.361111111111107,member
electric_bike,KA1503000041,180,4,12.966666666666667,member
classic_bike,TA1305000010,180,4,40.916666666666657,casual
classic_bike,KA1503000034,180,5,9.4888888888888854,member
classic_bike,13243,180,12,10.755555555555548,member
electric_bike,TA1309000001,180,9,11.311111111111112,member
classic_bike,13432,180,9,14.194444444444448,casual
electric_bike,TA1309000027,180,9,15.7388888888889,casual
electric_bike,TA1309000035,180,12,8.9555555555555557,member
electric_bike,13138,180,6,11.416666666666664,member
electric_bike,13197,180,11,9.1722222222222314,member
electric_bike,TA1309000064,180,5,12.91666666666667,member
classic_bike,13271,180,6,20.527777777777789,casual
electric_bike,13136,180,8,11.83333333333333,member
classic_bike,15642,180,7,19.661111111111111,casual
electric_bike,13241,180,10,19.788888888888902,casual
classic_bike,13247,180,10,17.277777777777793,casual
classic_bike,13271,180,10,13.849999999999996,member
classic_bike,13326,180,10,9.7111111111111157,member
classic_bike,18058,180,10,13.733333333333338,member
electric_bike,TA1307000048,180,6,43.455555555555534,casual
docked_bike,13193,180,8,30.261111111111102,casual
electric_bike,13319,180,8,16.766666666666669,casual
electric_bike,TA1309000036,180,6,12.388888888888891,member
classic_bike,TA1307000038,179,1,9.972067039106145,member
electric_bike,13136,179,5,13.648044692737434,member
classic_bike,13163,179,5,13.977653631284912,member
classic_bike,13296,179,4,13.6536312849162,member
classic_bike,TA1307000117,179,11,23.407821229050288,casual
classic_bike,TA1309000041,179,11,10.871508379888267,member
classic_bike,TA1308000012,179,3,36.07821229050279,casual
docked_bike,KA1503000004,179,5,63.30167597765363,casual
electric_bike,TA1305000030,179,5,22.720670391061446,casual
classic_bike,TA1306000008,179,5,16.659217877094967,casual
electric_bike,13409,179,12,7.826815642458099,member
electric_bike,13006,179,9,15.720670391061443,casual
classic_bike,TA1307000166,179,12,8.5530726256983218,member
classic_bike,13099,179,6,12.938547486033523,member
electric_bike,TA1307000131,179,11,12.134078212290499,member
classic_bike,TA1308000047,179,5,11.603351955307259,member
classic_bike,13197,179,6,16.083798882681563,casual
classic_bike,658,179,7,19.229050279329606,casual
electric_bike,TA1309000004,179,7,21.910614525139646,casual
docked_bike,13137,179,7,44.569832402234638,casual
electric_bike,TA1309000006,179,7,12.033519553072628,member
docked_bike,13061,179,7,30.402234636871498,casual
electric_bike,13341,179,10,13.463687150837986,casual
electric_bike,WL-011,179,10,12.067039106145248,member
docked_bike,13137,179,8,39.296089385474893,casual
electric_bike,TA1307000119,179,10,13.385474860335192,member
electric_bike,WL-011,179,8,10.033519553072624,member
electric_bike,KA1503000072,179,8,16.692737430167597,casual
classic_bike,TA1305000001,179,8,12.12290502793296,member
electric_bike,TA1309000027,179,8,16.86033519553072,casual
classic_bike,TA1309000049,178,1,19.13483146067415,member
classic_bike,13074,178,5,26.831460674157302,casual
docked_bike,13075,178,5,42.438202247191043,casual
electric_bike,13133,178,5,15.573033707865161,casual
classic_bike,639,178,4,35.803370786516808,casual
classic_bike,13063,178,4,16.775280898876403,casual
classic_bike,13136,178,4,18.011235955056179,casual
electric_bike,13137,178,4,18.41011235955056,casual
classic_bike,13294,178,11,11.410112359550556,member
classic_bike,KA1706005007,178,11,11.2752808988764,member
classic_bike,TA1305000032,178,11,24.258426966292131,casual
classic_bike,15530,178,3,23.904494382022477,casual
electric_bike,TA1307000041,178,5,14.51685393258427,member
classic_bike,13300,178,12,19.870786516853943,member
electric_bike,TA1307000061,178,12,13.073033707865171,member
electric_bike,13224,178,9,12.803370786516853,member
classic_bike,KA1504000117,178,9,12.47752808988764,member
classic_bike,13249,178,9,16.915730337078646,member
electric_bike,20252.0,178,9,16.308988764044944,casual
electric_bike,TA1309000042,178,9,12.123595505617979,member
electric_bike,TA1307000142,178,11,11.59550561797753,casual
electric_bike,TA1307000127,178,5,12.280898876404496,member
classic_bike,TA1308000031,178,5,19.140449438202239,member
electric_bike,13075,178,10,25.606741573033705,casual
classic_bike,15646,178,6,17.13483146067415,member
classic_bike,SL-013,178,6,14.741573033707864,member
classic_bike,KA17018068,178,6,16.544943820224717,member
electric_bike,13036,178,8,11.584269662921349,member
electric_bike,13102,178,8,17.533707865168541,member
classic_bike,TA1307000144,178,7,21.528089887640448,casual
classic_bike,E008,178,7,23.191011235955042,member
electric_bike,13068,178,7,12.865168539325843,member
electric_bike,13300,178,10,21.528089887640451,member
classic_bike,SL-012,178,10,18.539325842696645,casual
electric_bike,KA1504000103,178,10,12.101123595505612,member
electric_bike,TA1308000031,178,6,10.685393258426965,member
electric_bike,TA1309000008,178,6,21.387640449438194,casual
electric_bike,TA1309000001,178,8,12.19662921348314,member
classic_bike,13215,177,11,7.8079096045197742,member
classic_bike,TA1307000038,177,11,16.163841807909602,casual
classic_bike,TA1305000035,177,5,31.327683615819211,casual
electric_bike,TA1305000037,177,5,15.242937853107348,member
electric_bike,13300,177,12,28.3728813559322,casual
electric_bike,TA1305000005,177,12,9.10734463276836,member
classic_bike,15634,177,9,14.593220338983054,member
classic_bike,TA1309000011,177,9,19.8361581920904,casual
classic_bike,KA1504000156,177,9,13.734463276836154,member
electric_bike,18062,177,9,10.790960451977398,member
electric_bike,KA1503000007,177,9,14.728813559322038,member
classic_bike,13144,177,6,17.344632768361578,casual
electric_bike,TA1306000029,177,11,10.994350282485874,member
electric_bike,13029,177,10,24.977401129943509,casual
classic_bike,13074,177,10,24.12429378531073,casual
classic_bike,13099,177,10,13.994350282485877,member
docked_bike,13146,177,10,37.406779661016927,casual
electric_bike,13266,177,6,13.316384180790966,member
electric_bike,15545,177,6,39.073446327683612,casual
classic_bike,KA1503000034,177,6,27.598870056497173,casual
electric_bike,13068,177,8,10.316384180790962,member
docked_bike,TA1306000010,177,7,52.242937853107328,casual
classic_bike,TA1309000066,177,10,20.728813559322042,casual
classic_bike,13430,176,1,10.23295454545455,member
electric_bike,13128,176,5,20.999999999999993,casual
docked_bike,13193,176,5,26.41477272727273,casual
electric_bike,13300,176,5,21.86931818181818,member
classic_bike,604,176,4,16.71022727272727,member
docked_bike,13124,176,4,67.039772727272691,casual
classic_bike,13102,176,11,13.943181818181817,member
classic_bike,13430,176,11,24.988636363636367,casual
electric_bike,TA1305000022,176,4,10.897727272727266,member
classic_bike,TA1307000005,176,4,12.335227272727282,member
classic_bike,TA1307000061,176,4,26.028409090909079,casual
classic_bike,TA1309000029,176,4,14.892045454545455,member
electric_bike,13061,176,3,12.005681818181818,member
electric_bike,TA1307000128,176,3,14.95454545454546,member
electric_bike,TA1306000014,176,5,11.67613636363637,member
classic_bike,13319,176,12,10.613636363636367,member
classic_bike,SL-009,176,12,10.903409090909095,member
electric_bike,KA1503000015,176,12,10.19318181818182,member
electric_bike,TA1305000032,176,12,14.6875,casual
electric_bike,TA1308000021,176,9,14.244318181818183,member
electric_bike,TA1309000030,176,9,15.380681818181813,member
classic_bike,13245,176,9,20.73295454545454,casual
classic_bike,15632,176,9,17.897727272727277,member
electric_bike,13319,176,9,14.29545454545455,casual
electric_bike,KA1504000171,176,9,27.272727272727277,casual
electric_bike,KA1504000151,176,9,17.8125,casual
electric_bike,KA1504000079,176,9,9.1363636363636385,member
electric_bike,TA1307000150,176,12,9.4943181818181888,member
electric_bike,TA1309000049,176,12,12.494318181818183,member
electric_bike,TA1309000023,176,11,11.028409090909088,member
classic_bike,658,176,10,11.573863636363638,member
electric_bike,13028,176,10,14.70454545454546,casual
electric_bike,SL-009,176,6,26.926136363636367,casual
docked_bike,KA1503000004,176,6,68.8863636363636,casual
docked_bike,KA1503000015,176,6,57.329545454545467,casual
classic_bike,TA1307000156,176,7,22.119318181818173,casual
electric_bike,KA1503000022,176,10,9.69318181818182,member
electric_bike,13164,176,8,13.539772727272732,member
electric_bike,18003,176,8,14.386363636363635,member
electric_bike,TA1309000007,176,6,18.1875,casual
classic_bike,TA1309000050,176,6,15.568181818181817,member
electric_bike,TA1309000030,176,8,14.795454545454541,member
classic_bike,SL-008,175,2,13.685714285714287,member
classic_bike,TA1305000029,175,2,10.571428571428564,member
classic_bike,13294,175,5,15.302857142857137,casual
classic_bike,657,175,4,14.651428571428578,member
classic_bike,TA1307000134,175,11,12.137142857142866,casual
classic_bike,TA1307000006,175,4,16.800000000000008,casual
electric_bike,TA1307000107,175,4,10.66285714285714,member
classic_bike,TA1307000119,175,3,13.577142857142858,member
electric_bike,13323,175,5,12.902857142857149,member
classic_bike,15651,175,5,28.331428571428575,casual
electric_bike,TA1306000013,175,12,16.011428571428571,casual
classic_bike,13256,175,9,16.302857142857142,member
electric_bike,13160,175,9,7.9885714285714258,member
classic_bike,13134,175,9,28.045714285714297,casual
classic_bike,TA1307000164,175,12,5.754285714285718,member
electric_bike,TA1305000022,175,11,11.199999999999994,casual
electric_bike,TA1307000064,175,5,12.234285714285711,member
classic_bike,TA1307000070,175,5,21.771428571428569,casual
electric_bike,TA1307000150,175,5,14.297142857142859,member
classic_bike,TA1309000012,175,5,11.657142857142855,member
docked_bike,632,175,8,29.988571428571436,casual
electric_bike,13017,175,8,13.028571428571425,casual
classic_bike,15668,175,7,17.479999999999993,member
classic_bike,KA1503000052,175,7,25.725714285714268,casual
classic_bike,RP-009,175,7,38.377142857142857,casual
electric_bike,TA1309000014,175,7,12.828571428571426,member
electric_bike,13102,175,7,33.137142857142862,casual
electric_bike,13288,175,10,13.731428571428573,casual
electric_bike,13292,175,10,15.171428571428573,member
classic_bike,13332,175,10,15.702857142857145,casual
electric_bike,15655,175,10,13.548571428571424,member
electric_bike,KA1706005007,175,10,11.068571428571426,member
docked_bike,TA1305000041,175,6,40.268571428571413,casual
electric_bike,13156,175,8,10.628571428571428,member
classic_bike,TA1309000027,175,10,18.308571428571433,casual
electric_bike,KA1503000015,175,8,28.417142857142867,casual
electric_bike,KA1503000044,175,8,25.88,casual
docked_bike,TA1307000150,175,8,47.497142857142826,casual
electric_bike,TA1309000042,175,8,14.737142857142857,casual
classic_bike,13323,174,1,8.8965517241379324,member
classic_bike,TA1309000014,174,1,11.528735632183908,member
classic_bike,TA1309000035,174,1,17.758620689655181,member
electric_bike,13136,174,5,17.1551724137931,casual
classic_bike,KA1503000015,174,4,34.477011494252892,casual
classic_bike,KA1503000071,174,4,22.086206896551726,casual
classic_bike,TA1307000151,174,11,18.172413793103445,casual
electric_bike,TA1305000003,174,4,14.086206896551726,member
classic_bike,TA1305000010,174,4,13.367816091954028,member
electric_bike,TA1307000117,174,4,28.959770114942526,casual
electric_bike,TA1309000025,174,4,17.798850574712638,casual
classic_bike,TA1305000030,174,3,31.321839080459764,casual
electric_bike,TA1307000151,174,3,14.229885057471266,member
electric_bike,13427,174,5,23.59770114942528,casual
classic_bike,15651,174,5,15.770114942528728,member
electric_bike,TA1306000032,174,12,8.6206896551724164,member
classic_bike,TA1309000004,174,9,30.660919540229884,casual
electric_bike,TA1307000061,174,9,14.90804597701149,casual
electric_bike,KA1504000151,174,9,11.379310344827584,member
electric_bike,TA1309000030,174,12,11.442528735632179,member
electric_bike,637,174,6,14.804597701149428,casual
electric_bike,KA1504000133,174,11,14.597701149425284,casual
classic_bike,13268,174,6,21.862068965517242,casual
electric_bike,SL-012,174,6,16.827586206896552,member
classic_bike,E002,174,8,19.568965517241381,member
classic_bike,13029,174,8,21.982758620689651,member
docked_bike,13045,174,8,38.201149425287362,casual
docked_bike,TA1307000142,174,7,39.574712643678176,casual
electric_bike,13108,174,7,19.655172413793103,casual
electric_bike,13296,174,10,13.155172413793105,casual
electric_bike,13319,174,10,15.304597701149426,casual
electric_bike,TA1309000006,174,6,11.804597701149428,member
electric_bike,TA1305000039,174,10,16.022988505747122,casual
electric_bike,TA1308000021,174,10,12.1551724137931,member
docked_bike,TA1307000127,174,8,24.551724137931032,casual
classic_bike,TA1307000164,174,8,22.637931034482762,casual
classic_bike,13398,173,4,13.64739884393064,member
classic_bike,KA1503000043,173,11,12.855491329479765,casual
classic_bike,TA1305000009,173,4,13.491329479768789,member
classic_bike,TA1309000061,173,3,14.531791907514449,casual
electric_bike,632,173,12,11.560693641618505,casual
classic_bike,KA1504000135,173,12,15.32947976878614,casual
classic_bike,TA1307000131,173,12,10.468208092485543,member
docked_bike,15545,173,9,44.491329479768815,casual
electric_bike,623,173,9,17.450867052023117,member
electric_bike,15651,173,9,14.121387283236983,casual
electric_bike,13150,173,6,31.213872832369947,casual
electric_bike,13109,173,11,11.10982658959538,member
electric_bike,TA1307000138,173,11,9.5838150289017356,member
electric_bike,657,173,10,9.9132947976878665,member
classic_bike,13108,173,10,25.06936416184972,casual
classic_bike,13156,173,10,20.861271676300593,casual
docked_bike,13179,173,10,44.306358381502875,casual
electric_bike,13290,173,6,14.728323699421965,member
electric_bike,15651,173,6,13.924855491329476,member
electric_bike,KA1503000044,173,6,28.572254335260119,casual
classic_bike,18017,173,7,17.820809248554909,member
electric_bike,15664,173,10,11.462427745664739,member
electric_bike,17660,173,10,12.884393063583815,casual
classic_bike,KA1503000074,173,10,43.202312138728331,casual
electric_bike,KA1504000093,173,6,15.676300578034684,member
electric_bike,TA1306000032,173,6,13.40462427745665,member
classic_bike,13292,173,8,14.485549132947982,member
classic_bike,15642,173,8,21.549132947976886,casual
electric_bike,TA1309000014,173,6,13.716763005780354,member
electric_bike,TA1307000166,173,10,11.86705202312139,casual
classic_bike,TA1308000005,173,10,19.352601156069358,casual
electric_bike,SL-007,173,8,23.76878612716763,casual
classic_bike,KA1503000070,173,8,12.427745664739888,member
classic_bike,TA1308000047,173,8,18.988439306358369,casual
electric_bike,TA1309000042,173,8,11.554913294797689,member
classic_bike,TA1306000026,172,1,9.3372093023255776,member
classic_bike,13006,172,5,36.77325581395349,casual
classic_bike,13017,172,4,19.88953488372092,casual
docked_bike,13179,172,4,39.395348837209305,casual
electric_bike,13303,172,4,20.232558139534888,member
classic_bike,TA1307000120,172,11,16.145348837209305,casual
classic_bike,13028,172,3,9.7790697674418556,member
classic_bike,TA1309000043,172,3,12.215116279069765,member
electric_bike,620,172,12,7.2151162790697692,member
classic_bike,13304,172,9,11.912790697674415,member
classic_bike,KA1504000090,172,9,16.220930232558146,member
electric_bike,TA1307000070,172,9,14.40697674418605,casual
docked_bike,13137,172,6,49.401162790697661,casual
classic_bike,TA1309000021,172,5,13.953488372093029,member
electric_bike,TA1309000035,172,5,12.872093023255818,member
classic_bike,644,172,10,10.348837209302321,member
classic_bike,13006,172,10,19.773255813953494,casual
electric_bike,13156,172,10,17.040697674418606,casual
electric_bike,13224,172,6,12.691860465116271,member
classic_bike,15651,172,6,16.680232558139537,member
classic_bike,13099,172,8,11.61627906976744,member
classic_bike,13249,172,7,10.494186046511627,member
docked_bike,13033,172,7,22.5174418604651,casual
electric_bike,623,172,7,17.947674418604642,member
electric_bike,13290,172,10,19.622093023255822,casual
classic_bike,13294,172,10,14.191860465116287,casual
electric_bike,KA1503000071,172,10,11.197674418604647,casual
electric_bike,13353,172,8,9.9534883720930249,member
electric_bike,13427,172,8,16.215116279069768,member
electric_bike,15544,172,8,22.430232558139533,member
electric_bike,TA1306000008,172,10,9.2848837209302371,member
electric_bike,TA1307000163,172,10,11.610465116279071,casual
